,国金证券,600109,金融服务,21,24,45
,济川药业,600566,医药制造,22,17,39
,桂冠电力,600236,电热供应,22,20,42
,津劝业,600821,零售业,46,46,92
,珀莱雅,603605,化学制品,25,13,38
,凌云股份,600480,汽车制造,35,36,71
,闻泰科技,600745,电子设备,47,27,74
,康惠制药,603139,医药制造,14,14,28
,好莱客,603898,家具制造,27,22,49
,银座股份,600858,零售业,17,21,38
,宁波港,601018,水上运输,19,19,38
,国泰君安,601211,金融服务,12,13,25
,综艺股份,600770,综合,33,36,69
,重庆钢铁,601005,黑色金属,21,24,45
,ST成城,600247,批发业,50,49,99
,深圳燃气,601139,燃气供应,20,19,39
,酒钢宏兴,600307,黑色金属,25,28,53
,*ST富控,600634,互联网,31,42,73
,信达地产,600657,房地产业,21,24,45
,三星医疗,601567,仪器仪表,25,25,50
,中国国贸,600007,房地产业,18,17,35
,骆驼股份,601311,电气机械,23,27,50
,现代制药,600420,医药制造,24,26,50
,上海九百,600838,零售业,34,36,70
,科森科技,603626,金属制品,28,31,59
,海通证券,600837,金融服务,18,18,36
,健康元,600380,医药制造,35,32,67
,中铁工业,600528,专用设备,22,26,48
,威派格,603956,专用设备,15,11,26
,北巴传媒,600386,零售业,32,36,68
,禾丰牧业,603609,食品加工,30,29,59
,岱美股份,603730,汽车制造,10,10,20
,九牧王,601566,纺织服装,25,23,48
,珠江实业,600684,房地产业,30,33,63
,长江传媒,600757,文体传媒,24,24,48
,通用股份,601500,橡胶塑料,19,21,40
,莫高股份,600543,饮料制造,35,34,69
,上海建工,600170,土木工程,18,23,41
,花王股份,603007,土木工程,26,28,54
,昭衍新药,603127,科研试验,28,15,43
,华友钴业,603799,有色金属,64,53,117
,晨光文具,603899,文教用品,30,17,47
,中国核电,601985,电热供应,19,17,36
,宁波建工,601789,土木工程,30,31,61
,云赛智联,600602,软件服务,29,27,56
,天地源,600665,房地产业,27,27,54
,吉林高速,601518,道路运输,21,20,41
,交运股份,600676,道路运输,22,26,48
,风语筑,603466,文体传媒,20,17,37
,隆鑫通用,603766,运输设备,27,29,56
,宝光股份,600379,电气机械,32,34,66
,恒生电子,600570,软件服务,40,38,78
,江西铜业,600362,有色金属,25,24,49
,开开实业,600272,零售业,34,37,71
,文一科技,600520,电气机械,40,38,78
,羚锐制药,600285,医药制造,26,22,48
,广晟有色,600259,金属采选,28,31,59
,春光科技,603657,橡胶塑料,7,8,15
,九华旅游,603199,公共设施,32,30,62
,东方集团,600811,批发业,13,17,30
,开创国际,600097,渔业,20,21,41
,朗博科技,603655,橡胶塑料,21,14,35
,南卫股份,603880,医药制造,18,19,37
,司太立,603520,医药制造,30,21,51
,快克股份,603203,专用设备,19,16,35
,中远海发,601866,水上运输,23,26,49
,天津港,600717,水上运输,16,23,39
,晋西车轴,600495,运输设备,28,32,60
,乐惠国际,603076,专用设备,12,13,25
,时代新材,600458,橡胶塑料,31,35,66
,城市传媒,600229,文体传媒,31,32,63
,陕西黑猫,601015,燃料加工,36,44,80
,城投控股,600649,房地产业,24,25,49
,双良节能,600481,电气机械,25,27,52
,奥翔药业,603229,医药制造,25,17,42
,振华股份,603067,化学制品,27,29,56
,北特科技,603009,汽车制造,44,42,86
,华域汽车,600741,汽车制造,20,16,36
,百川能源,600681,燃气供应,19,17,36
,内蒙一机,600967,运输设备,23,24,47
,海欣股份,600851,医药制造,34,31,65
,华泰股份,600308,纸制品,24,21,45
,东宏股份,603856,橡胶塑料,16,15,31
,海利尔,603639,化学制品,14,14,28
,广汇能源,600256,石油开采,17,23,40
,重庆燃气,600917,燃气供应,32,32,64
,西藏城投,600773,房地产业,36,42,78
,唐山港,601000,水上运输,20,26,46
,重庆港九,600279,水上运输,24,30,54
,中珠医疗,600568,医药制造,25,29,54
,宏盛股份,603090,通用设备,27,25,52
,国投电力,600886,电热供应,10,9,19
,中国医药,600056,医药制造,27,25,52
,哈投股份,600864,金融服务,31,34,65
,兴业股份,603928,化学制品,14,17,31
,德创环保,603177,生态环境,27,23,50
,株冶集团,600961,有色金属,34,33,67
,文山电力,600995,电热供应,30,26,56
,安阳钢铁,600569,黑色金属,30,28,58
,国检集团,603060,专业技术,21,16,37
,海泰发展,600082,房地产业,30,29,59
,均胜电子,600699,汽车制造,30,28,58
,克来机电,603960,专用设备,29,16,45
,中国国航,601111,航空运输,29,26,55
,西藏药业,600211,医药制造,22,22,44
,天安新材,603725,橡胶塑料,15,18,33
,长电科技,600584,电子设备,39,31,70
,湖南海利,600731,化学制品,31,29,60
,镇海股份,603637,专业技术,22,20,42
,中航资本,600705,其他金融,21,27,48
,西水股份,600291,保险业,28,32,60
,平煤股份,601666,煤炭采选,24,25,49
,节能风电,601016,电热供应,23,30,53
,重庆啤酒,600132,饮料制造,35,22,57
,易德龙,603380,电子设备,13,12,25
,东风股份,601515,印刷,24,27,51
,出版传媒,601999,文体传媒,29,33,62
,复旦复华,600624,综合,43,41,84
,广电网络,600831,信号传输,35,36,71
,掌阅科技,603533,互联网,31,24,55
,鲁抗医药,600789,医药制造,40,35,75
,千禾味业,603027,食品加工,30,17,47
,合诚股份,603909,专业技术,23,22,45
,科沃斯,603486,电气机械,14,16,30
,包钢股份,600010,黑色金属,18,24,42
,天润乳业,600419,食品加工,37,32,69
,华安证券,600909,金融服务,17,18,35
,嘉诚国际,603535,仓储业,13,15,28
,昆药集团,600422,医药制造,28,29,57
,网达软件,603189,软件服务,27,25,52
,长春一东,600148,汽车制造,41,40,81
,山东钢铁,600022,黑色金属,21,25,46
,惠达卫浴,603385,非金属,15,17,32
,三峡水利,600116,电热供应,37,31,68
,纵横通信,603602,软件服务,28,23,51
,三六零,601360,互联网,12,19,31
,国联股份,603613,互联网,12,3,15
,锦州港,600190,水上运输,22,26,48
,*ST长投,600119,道路运输,47,51,98
,龙韵股份,603729,商务服务,47,49,96
,福日电子,600203,批发业,38,38,76
,碳元科技,603133,电子设备,31,24,55
,纽威股份,603699,通用设备,20,17,37
,东方航空,600115,航空运输,25,23,48
,浙江仙通,603239,汽车制造,18,17,35
,悦达投资,600805,综合,21,26,47
,天津磁卡,600800,电子设备,44,42,86
,百达精工,603331,电气机械,12,10,22
,卧龙电驱,600580,电气机械,31,25,56
,浙大网新,600797,软件服务,42,39,81
,*ST秋林,600891,其他制造,27,38,65
,神力股份,603819,电气机械,18,16,34
,蓝光发展,600466,房地产业,31,30,61
,XD方正证,601901,金融服务,20,23,43
,联环药业,600513,医药制造,30,28,58
,中闽能源,600163,电热供应,18,21,39
,如通股份,603036,专用设备,27,26,53
,汇鸿集团,600981,批发业,35,36,71
,福莱特,601865,非金属,19,10,29
,大千生态,603955,土木工程,17,19,36
,杰克股份,603337,专用设备,14,11,25
,金瑞矿业,600714,煤炭采选,28,32,60
,歌力思,603808,纺织服装,33,32,65
,龙净环保,600388,专用设备,24,25,49
,嘉澳环保,603822,化学制品,30,27,57
,金杯汽车,600609,汽车制造,26,24,50
,恒源煤电,600971,煤炭采选,31,31,62
,动力源,600405,电子设备,32,36,68
,中材国际,600970,土木工程,31,31,62
,有友食品,603697,食品加工,6,5,11
,中曼石油,603619,开采辅助,19,25,44
,合盛硅业,603260,化学制品,15,12,27
,吉视传媒,601929,信号传输,18,26,44
,当代明诚,600136,文体传媒,37,35,72
,XD百傲化,603360,化学制品,25,15,40
,华东电脑,600850,软件服务,37,37,74
,国芳集团,601086,零售业,20,20,40
,中恒集团,600252,医药制造,25,28,53
,旭光股份,600353,电子设备,43,39,82
,中国铝业,601600,有色金属,25,25,50
,华夏幸福,600340,房地产业,30,26,56
,红阳能源,600758,煤炭采选,46,47,93
,四川金顶,600678,非金属,38,32,70
,百大集团,600865,零售业,31,33,64
,华扬联众,603825,互联网,18,16,34
,苏利股份,603585,化学制品,11,13,24
,中国高科,600730,教育,40,40,80
,伟明环保,603568,生态环境,34,28,62
,人福医药,600079,医药制造,23,23,46
,凌钢股份,600231,黑色金属,33,32,65
,申能股份,600642,燃气供应,13,14,27
,大众交通,600611,道路运输,20,25,45
,皖新传媒,601801,文体传媒,30,33,63
,中国巨石,600176,非金属,35,28,63
,福耀玻璃,600660,非金属,16,10,26
,杭齿前进,601177,通用设备,32,27,59
,兴发集团,600141,化学制品,31,31,62
,汉商集团,600774,零售业,36,35,71
,紫江企业,600210,橡胶塑料,26,29,55
,祁连山,600720,非金属,33,26,59
,新华文轩,601811,文体传媒,22,21,43
,威龙股份,603779,饮料制造,22,22,44
,渤海轮渡,603167,水上运输,26,23,49
,国中水务,600187,水供应,24,33,57
,精伦电子,600355,电子设备,38,39,77
,金陵饭店,601007,住宿业,29,28,57
,兴业证券,601377,金融服务,19,24,43
,鹿港文化,601599,纺织业,39,42,81
,厦门钨业,600549,有色金属,32,34,66
,无锡银行,600908,金融服务,18,20,38
,亚振家居,603389,家具制造,25,28,53
,宏图高科,600122,零售业,24,31,55
,春秋电子,603890,电子设备,11,16,27
,东安动力,600178,汽车制造,40,41,81
,文投控股,600715,文体传媒,34,40,74
,松发股份,603268,非金属,39,34,73
,寿仙谷,603896,医药制造,22,18,40
,联创光电,600363,电子设备,41,34,75
,三友化工,600409,化学制品,30,27,57
,北方稀土,600111,有色金属,26,31,57
,美凯龙,601828,商务服务,6,9,15
,赤峰黄金,600988,金属采选,30,32,62
,利通电子,603629,金属制品,9,9,18
,粤泰股份,600393,房地产业,33,33,66
,索通发展,603612,非金属,26,25,51
,万里股份,600847,电气机械,31,29,60
,百隆东方,601339,纺织业,24,25,49
,康恩贝,600572,医药制造,17,19,36
,标准股份,600302,专用设备,33,33,66
,金龙汽车,600686,汽车制造,32,35,67
,京城股份,600860,专用设备,30,29,59
,正泰电器,601877,电气机械,17,16,33
,大连港,601880,水上运输,24,23,47
,华新水泥,600801,非金属,39,28,67
,东方明珠,600637,信号传输,20,30,50
,*ST百花,600721,科研试验,34,34,68
,宜华生活,600978,家具制造,19,25,44
,晶华新材,603683,化学制品,21,21,42
,东方电气,600875,通用设备,20,23,43
,重庆建工,600939,房屋建筑,21,22,43
,威尔药业,603351,医药制造,4,5,9
,长飞光纤,601869,电子设备,9,9,18
,茂业商业,600828,零售业,21,20,41
,光明乳业,600597,食品加工,19,21,40
,南京高科,600064,房地产业,25,24,49
,浦东建设,600284,土木工程,27,27,54
,国睿科技,600562,电子设备,35,35,70
,海天精工,601882,通用设备,33,24,57
,拉夏贝尔,603157,纺织服装,19,25,44
,新经典,603096,文体传媒,17,12,29
,合锻智能,603011,通用设备,26,30,56
,国电南瑞,600406,软件服务,24,19,43
,营口港,600317,水上运输,14,19,33
,天地科技,600582,专用设备,17,22,39
,科力远,600478,电气机械,26,33,59
,嘉友国际,603871,装卸搬运,11,13,24
,荣华实业,600311,金属采选,33,35,68
,东风科技,600081,汽车制造,36,37,73
,九州通,600998,批发业,15,19,34
,方正科技,600601,电子设备,33,33,66
,山东出版,601019,文体传媒,5,11,16
,四创电子,600990,电子设备,27,26,53
,苏博特,603916,化学制品,11,8,19
,航天工程,603698,专业技术,28,32,60
,怡球资源,601388,有色金属,30,31,61
,泰豪科技,600590,电气机械,30,30,60
,中广天择,603721,文体传媒,33,21,54
,绿色动力,601330,生态环境,18,18,36
,辰欣药业,603367,医药制造,18,16,34
,黄河旋风,600172,非金属,37,40,77
,伊力特,600197,饮料制造,31,25,56
,亿利洁能,600277,化学制品,21,23,44
,八一钢铁,600581,黑色金属,45,39,84
,格尔软件,603232,软件服务,29,21,50
,保隆科技,603197,汽车制造,24,21,45
,远达环保,600292,生态环境,21,31,52
,海航基础,600515,房地产业,20,22,42
,腾达建设,600512,土木工程,26,28,54
,京华激光,603607,纸制品,23,23,46
,陕鼓动力,601369,电气机械,22,21,43
,联明股份,603006,汽车制造,39,41,80
,江苏索普,600746,化学制品,46,41,87
,彤程新材,603650,化学制品,11,11,22
,倍加洁,603059,其他制造,9,10,19
,广东榕泰,600589,化学制品,28,27,55
,厦门象屿,600057,商务服务,24,28,52
,爱建集团,600643,其他金融,17,18,35
,中电电机,603988,电气机械,42,45,87
,吉林森工,600189,饮料制造,23,27,50
,洛凯股份,603829,电气机械,16,15,31
,科达股份,600986,互联网,37,42,79
,博闻科技,600883,非金属,38,36,74
,ST抚钢,600399,黑色金属,20,24,44
,中油工程,600339,开采辅助,34,35,69
,万林物流,603117,商务服务,22,29,51
,新华传媒,600825,文体传媒,30,32,62
,中原高速,600020,道路运输,29,26,55
,南宁百货,600712,零售业,50,43,93
,永创智能,603901,专用设备,41,37,78
,三房巷,600370,纺织业,35,32,67
,中航电子,600372,运输设备,25,28,53
,锦江投资,600650,道路运输,35,38,73
,阳煤化工,600691,化学制品,23,26,49
,日播时尚,603196,纺织服装,18,18,36
,宋都股份,600077,房地产业,32,34,66
,洛阳玻璃,600876,非金属,46,43,89
,中房股份,600890,房地产业,25,24,49
,岳阳林纸,600963,纸制品,35,34,69
,中国电影,600977,文体传媒,17,16,33
,中金黄金,600489,金属采选,21,22,43
,宝泰隆,601011,燃料加工,35,36,71
,鲁北化工,600727,化学制品,37,31,68
,众源新材,603527,有色金属,18,20,38
,东方证券,600958,金融服务,27,28,55
,圆通速递,600233,邮政业,41,33,74
,中直股份,600038,运输设备,29,25,54
,上海电影,601595,文体传媒,22,21,43
,杭萧钢构,600477,建筑装饰,40,38,78
,延长化建,600248,土木工程,31,33,64
,晶方科技,603005,电子设备,36,38,74
,常熟银行,601128,金融服务,18,15,33
,华北制药,600812,医药制造,31,26,57
,正平股份,603843,土木工程,25,24,49
,好当家,600467,渔业,27,29,56
,XD益民集,600824,零售业,24,27,51
,广西广电,600936,信号传输,14,21,35
,中国银河,601881,金融服务,17,16,33
,联泰环保,603797,生态环境,20,21,41
,陕西煤业,601225,煤炭采选,28,22,50
,南京化纤,600889,化学纤维,35,39,74
,华电国际,600027,电热供应,19,22,41
,波导股份,600130,电子设备,43,42,85
,凯众股份,603037,汽车制造,12,13,25
,中设集团,603018,专业技术,27,28,55
,国投中鲁,600962,饮料制造,36,40,76
,元成股份,603388,土木工程,23,21,44
,XD北京城,600861,零售业,33,30,63
,三角轮胎,601163,橡胶塑料,8,13,21
,北辰实业,601588,房地产业,22,22,44
,海航科技,600751,批发业,22,24,46
,奇精机械,603677,电气机械,19,22,41
,环旭电子,601231,电子设备,39,33,72
,置信电气,600517,电气机械,41,43,84
,广日股份,600894,通用设备,21,27,48
,南京新百,600682,零售业,30,25,55
,ST安泰,600408,黑色金属,30,31,61
,敦煌种业,600354,农业,40,39,79
,华海药业,600521,医药制造,32,24,56
,永悦科技,603879,化学制品,25,19,44
,凤竹纺织,600493,纺织业,38,39,77
,黑牡丹,600510,房地产业,26,26,52
,芯能科技,603105,电气机械,19,18,37
,道森股份,603800,专用设备,36,37,73
,仙鹤股份,603733,纸制品,8,11,19
,航发动力,600893,运输设备,33,33,66
,上柴股份,600841,通用设备,36,36,72
,维科技术,600152,电气机械,47,45,92
,中创物流,603967,装卸搬运,3,6,9
,安徽合力,600761,专用设备,21,22,43
,金自天正,600560,专用设备,34,36,70
,交大昂立,600530,医药制造,29,29,58
,梦舟股份,600255,有色金属,30,38,68
,贵绳股份,600992,金属制品,40,37,77
,航天动力,600343,专用设备,33,35,68
,大连圣亚,600593,公共设施,36,25,61
,保利地产,600048,房地产业,27,23,50
,湘油泵,603319,汽车制造,20,18,38
,地素时尚,603587,纺织服装,5,8,13
,精达股份,600577,电气机械,25,28,53
,南威软件,603636,软件服务,47,46,93
,得邦照明,603303,电气机械,12,16,28
,梅雁吉祥,600868,电热供应,36,37,73
,金隅集团,601992,非金属,28,30,58
,紫金矿业,601899,金属采选,22,18,40
,康尼机电,603111,运输设备,24,25,49
,安信信托,600816,其他金融,33,35,68
,伯特利,603596,汽车制造,14,15,29
,中文传媒,600373,文体传媒,26,27,53
,苏州科达,603660,电子设备,24,20,44
,坤彩科技,603826,非金属,19,14,33
,浙江龙盛,600352,化学制品,27,24,51
,园城黄金,600766,金属采选,20,21,41
,申通地铁,600834,道路运输,24,25,49
,金牌厨柜,603180,家具制造,24,18,42
,江淮汽车,600418,汽车制造,21,29,50
,湖南盐业,600929,食品加工,15,15,30
,豪能股份,603809,汽车制造,10,15,25
,厦门国贸,600755,批发业,23,24,47
,江泉实业,600212,综合,33,33,66
,友好集团,600778,零售业,22,24,46
,广东明珠,600382,批发业,29,32,61
,招商证券,600999,金融服务,22,23,45
,四川长虹,600839,电子设备,31,30,61
,吉鑫科技,601218,专用设备,26,34,60
,电子城,600658,房地产业,27,29,56
,科华控股,603161,汽车制造,8,13,21
,杭叉集团,603298,通用设备,9,12,21
,云天化,600096,化学制品,32,36,68
,精工钢构,600496,建筑装饰,25,30,55
,亚普股份,603013,汽车制造,15,16,31
,天风证券,601162,金融服务,18,11,29
,新华锦,600735,毛皮鞋类,36,37,73
,鲁银投资,600784,综合,27,32,59
,中化国际,600500,化学制品,26,29,55
,博威合金,601137,有色金属,32,29,61
,华丽家族,600503,房地产业,41,45,86
,东湖高新,600133,土木工程,33,32,65
,城地股份,603887,土木工程,23,18,41
,汇得科技,603192,化学制品,6,6,12
,航民股份,600987,纺织业,27,25,52
,金诚信,603979,开采辅助,20,26,46
,兖州煤业,600188,煤炭采选,30,30,60
,宝胜股份,600973,电气机械,29,31,60
,博天环境,603603,生态环境,22,18,40
,金种子酒,600199,饮料制造,25,27,52
,新凤鸣,603225,化学纤维,9,15,24
,云煤能源,600792,燃料加工,29,34,63
,香溢融通,600830,租赁业,29,31,60
,飞乐音响,600651,电气机械,42,44,86
,长春燃气,600333,燃气供应,28,30,58
,贵阳银行,601997,金融服务,8,9,17
,中国科传,601858,文体传媒,20,18,38
,汇嘉时代,603101,零售业,23,23,46
,烽火通信,600498,电子设备,29,21,50
,万华化学,600309,化学制品,35,23,58
,南方航空,600029,航空运输,27,24,51
,明阳智能,601615,通用设备,10,6,16
,天富能源,600509,电热供应,22,28,50
,广誉远,600771,医药制造,33,31,64
,鄂尔多斯,600295,黑色金属,30,30,60
,*ST刚泰,600687,其他制造,33,43,76
,西藏天路,600326,非金属,36,33,69
,东材科技,601208,化学制品,21,25,46
,乐山电力,600644,电热供应,20,22,42
,东风汽车,600006,汽车制造,29,29,58
,航天电子,600879,专用设备,19,21,40
,鲁信创投,600783,综合,42,44,86
,浙商证券,601878,金融服务,16,17,33
,龙蟠科技,603906,化学制品,22,23,45
,祥和实业,603500,运输设备,18,17,35
,东兴证券,601198,金融服务,28,29,57
,长久物流,603569,商务服务,18,23,41
,金鸿顺,603922,汽车制造,14,19,33
,神马股份,600810,化学纤维,39,33,72
,上海雅仕,603329,装卸搬运,21,20,41
,华荣股份,603855,专用设备,10,11,21
,苏州龙杰,603332,化学纤维,7,5,12
,三爱富,600636,化学制品,24,25,49
,青岛港,601298,水上运输,8,8,16
,大龙地产,600159,房地产业,29,31,60
,中华企业,600675,房地产业,28,28,56
,贵人鸟,603555,纺织服装,40,45,85
,中航沈飞,600760,运输设备,47,36,83
,艾艾精工,603580,橡胶塑料,15,14,29
,原尚股份,603813,道路运输,21,19,40
,建发股份,600153,批发业,15,14,29
,宁波水表,603700,仪器仪表,7,6,13
,瑞斯康达,603803,电子设备,20,25,45
,西藏珠峰,600338,金属采选,49,42,91
,大智慧,601519,软件服务,42,50,92
,洪城水业,600461,水供应,14,13,27
,永泰能源,600157,煤炭采选,21,33,54
,西昌电力,600505,电热供应,36,30,66
,中天科技,600522,电气机械,22,22,44
,*ST嘉陵,600877,电气机械,37,36,73
,岷江水电,600131,电热供应,53,37,90
,航天信息,600271,电子设备,29,27,56
,中原证券,601375,金融服务,16,17,33
,亚通股份,600692,房地产业,33,34,67
,东吴证券,601555,金融服务,25,30,55
,腾龙股份,603158,汽车制造,28,25,53
,铜峰电子,600237,电子设备,31,33,64
,新疆众和,600888,电子设备,32,32,64
,口子窖,603589,饮料制造,34,24,58
,福鞍股份,603315,通用设备,44,41,85
,红星发展,600367,化学制品,37,38,75
,苏农银行,603323,金融服务,13,18,31
,凯盛科技,600552,电子设备,40,44,84
,中南传媒,601098,文体传媒,17,19,36
,金鹰股份,600232,纺织业,29,29,58
,美诺华,603538,医药制造,18,14,32
,生物股份,600201,医药制造,24,21,45
,航发科技,600391,运输设备,35,38,73
,艾华集团,603989,电子设备,33,29,62
,明泰铝业,601677,有色金属,19,17,36
,晨丰科技,603685,电气机械,8,13,21
,汇顶科技,603160,电子设备,34,20,54
,中马传动,603767,汽车制造,11,16,27
,广汇汽车,600297,零售业,26,32,58
,明星电力,600101,电热供应,29,28,57
,鸿远电子,603267,电子设备,9,4,13
,百合花,603823,化学制品,26,20,46
,盘江股份,600395,煤炭采选,21,23,44
,新黄浦,600638,房地产业,26,29,55
,力帆股份,601777,汽车制造,33,42,75
,乾景园林,603778,土木工程,31,34,65
,同方股份,600100,电子设备,30,30,60
,锦泓集团,603518,纺织服装,23,30,53
,东阳光,600673,综合,27,22,49
,华脉科技,603042,电子设备,23,24,47
,台华新材,603055,纺织业,12,14,26
,兰石重装,603169,专用设备,35,43,78
,宏达股份,600331,有色金属,39,44,83
,连云港,601008,水上运输,31,36,67
,XD新华保,601336,保险业,17,15,32
,诺德股份,600110,有色金属,31,33,64
,赛腾股份,603283,专用设备,30,23,53
,中通国脉,603559,信号传输,28,25,53
,元利科技,603217,化学制品,0,3,3
,海兴电力,603556,仪器仪表,12,16,28
,华能国际,600011,电热供应,19,19,38
,洲际油气,600759,石油开采,26,33,59
,徕木股份,603633,电子设备,26,23,49
,林海股份,600099,运输设备,24,25,49
,曙光股份,600303,汽车制造,34,37,71
,红豆股份,600400,纺织服装,33,30,63
,中国人保,601319,保险业,10,7,17
,柳钢股份,601003,黑色金属,38,31,69
,庞大集团,601258,零售业,28,35,63
,亚星客车,600213,汽车制造,42,42,84
,九鼎投资,600053,其他金融,36,32,68
,东方材料,603110,化学制品,17,16,33
,昂立教育,600661,教育,35,35,70
,桂东电力,600310,电热供应,37,38,75
,国投资本,600061,金融服务,24,26,50
,新澳股份,603889,纺织业,26,28,54
,太平洋,601099,金融服务,25,32,57
,新华网,603888,互联网,26,25,51
,山西焦化,600740,燃料加工,35,33,68
,海鸥股份,603269,通用设备,21,19,40
,贵研铂业,600459,有色金属,40,38,78
,保税科技,600794,仓储业,34,37,71
,宏辉果蔬,603336,食品加工,31,29,60
,华鲁恒升,600426,化学制品,32,21,53
,浙江东日,600113,商务服务,35,37,72
,新奥股份,600803,化学制品,33,32,65
,北方导航,600435,电子设备,30,33,63
,中储股份,600787,仓储业,25,27,52
,文灿股份,603348,金属制品,14,12,26
,大东方,600327,零售业,22,24,46
,中青旅,600138,商务服务,16,18,34
,伊利股份,600887,食品加工,25,16,41
,超讯通信,603322,软件服务,38,35,73
,三安光电,600703,电子设备,34,28,62
,邦宝益智,603398,文教用品,39,37,76
,郑煤机,601717,专用设备,25,23,48
,上海凤凰,600679,运输设备,48,49,97
,恒通股份,603223,道路运输,32,33,65
,博通股份,600455,综合,40,32,72
,张江高科,600895,房地产业,34,35,69
,天永智能,603895,专用设备,19,19,38
,艾迪精密,603638,专用设备,27,12,39
,应流股份,603308,专用设备,38,34,72
,实达集团,600734,电子设备,39,35,74
,贵州燃气,600903,燃气供应,28,18,46
,界龙实业,600836,印刷,32,38,70
,佳都科技,600728,软件服务,46,40,86
,昊华科技,600378,化学制品,36,30,66
,瑞茂通,600180,批发业,30,36,66
,申华控股,600653,零售业,27,31,58
,苏州高新,600736,房地产业,30,30,60
,华发股份,600325,房地产业,29,28,57
,博迈科,603727,开采辅助,18,22,40
,山西汾酒,600809,饮料制造,40,23,63
,氯碱化工,600618,化学制品,34,34,68
,福达股份,603166,汽车制造,28,36,64
,金健米业,600127,食品加工,28,30,58
,科达洁能,600499,专用设备,21,29,50
,丰林集团,601996,木材加工,23,25,48
,北方股份,600262,专用设备,33,31,64
,第一医药,600833,零售业,38,39,77
,永艺股份,603600,家具制造,37,35,72
,莱克电气,603355,电气机械,36,34,70
,两面针,600249,化学制品,36,37,73
,丽岛新材,603937,金属制品,18,19,37
,海越能源,600387,批发业,31,33,64
,市北高新,600604,房地产业,54,53,107
,鼎信通讯,603421,软件服务,26,26,52
,信雅达,600571,软件服务,45,48,93
,新疆火炬,603080,燃气供应,16,16,32
,老白干酒,600559,饮料制造,25,26,51
,紫金银行,601860,金融服务,10,11,21
,宁波韵升,600366,电子设备,24,29,53
,博瑞传播,600880,文体传媒,21,28,49
,彩虹股份,600707,电子设备,31,34,65
,中航重机,600765,通用设备,30,31,61
,天龙股份,603266,橡胶塑料,20,19,39
,华谊集团,600623,化学制品,40,44,84
,日盈电子,603286,汽车制造,20,18,38
,XD中信建,601066,金融服务,22,13,35
,福斯特,603806,橡胶塑料,30,23,53
,天通股份,600330,电子设备,37,35,72
,郑州煤电,600121,煤炭采选,30,34,64
,新城控股,601155,房地产业,35,27,62
,美都能源,600175,综合,29,35,64
,康隆达,603665,纺织业,15,17,32
,普莱柯,603566,医药制造,38,32,70
,数据港,603881,互联网,36,25,61
,苏垦农发,601952,食品加工,8,10,18
,东方环宇,603706,燃气供应,18,17,35
,北大荒,600598,农业,28,25,53
,三星新材,603578,非金属,20,18,38
,新疆天业,600075,化学制品,29,28,57
,全柴动力,600218,通用设备,38,36,74
,安源煤业,600397,煤炭采选,33,38,71
,凤凰股份,600716,房地产业,34,36,70
,神奇制药,600613,医药制造,28,34,62
,上海天洋,603330,化学制品,20,19,39
,丸美股份,603983,化学制品,9,3,12
,展鹏科技,603488,电气机械,15,15,30
,扬农化工,600486,化学制品,32,22,54
,ST昌鱼,600275,食品加工,51,53,104
,太极实业,600667,电子设备,32,26,58
,新泉股份,603179,汽车制造,19,18,37
,新日股份,603787,运输设备,26,20,46
,杭电股份,603618,电气机械,38,39,77
,有研新材,600206,有色金属,43,36,79
,五洲新春,603667,通用设备,18,18,36
,皖江物流,600575,水上运输,16,19,35
,博通集成,603068,电子设备,15,5,20
,中国重工,601989,运输设备,24,26,50
,中国卫星,600118,电子设备,26,28,54
,歌华有线,600037,信号传输,27,31,58
,东方金钰,600086,其他制造,33,38,71
,盛洋科技,603703,电气机械,58,49,107
,南纺股份,600250,批发业,40,39,79
,金地集团,600383,房地产业,24,19,43
,山煤国际,600546,批发业,32,27,59
,天宸股份,600620,综合,42,43,85
,新坐标,603040,金属制品,21,17,38
,号百控股,600640,互联网,40,32,72
,浙江富润,600070,纺织业,36,32,68
,吉比特,603444,互联网,27,17,44
,光电股份,600184,专用设备,32,34,66
,航天机电,600151,电子设备,26,31,57
,五矿资本,600390,其他金融,30,28,58
,新农开发,600359,农业,38,38,76
,兆易创新,603986,电子设备,46,25,71
,上海亚虹,603159,专用设备,27,25,52
,宏发股份,600885,电气机械,25,18,43
,泰瑞机器,603289,专用设备,17,19,36
,中信重工,601608,专用设备,30,34,64
,中再资环,600217,废品利用,14,17,31
,同济堂,600090,批发业,30,32,62
,华鑫股份,600621,金融服务,44,39,83
,亚星锚链,601890,运输设备,39,36,75
,士兰微,600460,电子设备,43,33,76
,乐凯胶片,600135,化学制品,34,37,71
,泛微网络,603039,软件服务,23,13,36
,德邦股份,603056,邮政业,17,13,30
,华微电子,600360,电子设备,39,34,73
,三美股份,603379,化学制品,4,6,10
,赛轮轮胎,601058,橡胶塑料,26,23,49
,弘业股份,600128,批发业,35,36,71
,和邦生物,603077,化学制品,20,23,43
,华升股份,600156,纺织业,48,49,97
,火炬电子,603678,电子设备,40,33,73
,海正药业,600267,医药制造,31,32,63
,佳力图,603912,专用设备,23,19,42
,上海洗霸,603200,生态环境,16,17,33
,中国联通,600050,信号传输,25,22,47
,绿庭投资,600695,金融服务,50,44,94
,宁波精达,603088,专用设备,41,42,83
,新世界,600628,零售业,26,26,52
,财通证券,601108,金融服务,12,15,27
,能科股份,603859,专业技术,36,26,62
